away_last_yr_pos,away_prev_game_perf,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,result,Date,away_team,home_team,month,year
0,0.0,1.25,0.9166666666666666,2.0,3.0,7.0,0.6923076923076923,0,0,0,0.0,0.5,1.2142857142857142,2.0,2.0,3.0,0.3333333333333333,0,0,17,Bolton,Everton,12,2005
0,0.0,1.3846153846153846,1.6923076923076923,1.0,2.0,7.0,0.42857142857142855,0,0,0,1.0,1.1666666666666667,1.5833333333333333,2.0,3.0,7.0,0.38461538461538464,0,1,17,Blackburn,Fulham,12,2005
0,1.0,0.5833333333333334,1.3333333333333333,2.0,2.0,7.0,0.23076923076923078,0,0,0,0.0,1.4615384615384615,1.1538461538461537,2.0,3.0,7.0,0.5714285714285714,0,1,17,Birmingham,Man City,12,2005
0,0.0,1.0,1.0833333333333333,2.0,2.0,7.0,0.5384615384615384,0,0,0,1.0,1.75,1.3333333333333333,3.0,3.0,3.0,0.5384615384615384,0,0,17,Newcastle,West Ham,12,2005
0,0.0,1.4285714285714286,1.5714285714285714,3.0,2.0,7.0,0.4666666666666667,0,0,0,0.0,1.0,1.1333333333333333,2.0,3.0,3.0,0.5625,0,1,17,Charlton,Wigan,12,2005
0,1.0,2.2666666666666666,0.4,4.0,5.0,7.0,0.9375,0,0,0,1.0,1.6153846153846154,0.9230769230769231,3.0,5.0,7.0,0.5714285714285714,0,0,18,Chelsea,Arsenal,12,2005
0,0.0,0.4666666666666667,1.4,2.0,2.0,7.0,0.3125,0,0,0,0.0,0.8333333333333334,1.6666666666666667,2.0,1.0,7.0,0.38461538461538464,0,1,26,Everton,Aston Villa,12,2005
0,0.0,1.5,1.0,1.0,3.0,7.0,0.6,0,0,0,0.0,1.3333333333333333,1.6666666666666667,1.0,1.0,7.0,0.4375,0,0,26,Arsenal,Charlton,12,2005
0,1.0,1.2307692307692308,1.5384615384615385,0.0,3.0,7.0,0.35714285714285715,0,0,0,1.0,2.25,0.375,5.0,5.0,7.0,0.9411764705882353,0,1,26,Fulham,Chelsea,12,2005
0,1.0,1.2307692307692308,1.1538461538461537,2.0,3.0,7.0,0.5,0,0,0,1.0,1.6363636363636365,0.5454545454545454,4.0,5.0,7.0,0.8333333333333334,0,1,26,Newcastle,Liverpool,12,2005
0,0.0,1.0769230769230769,1.6923076923076923,0.0,2.0,7.0,0.2857142857142857,0,0,0,1.0,2.1538461538461537,0.8461538461538461,4.0,4.0,7.0,0.8571428571428571,0,1,26,West Brom,Man United,12,2005
0,0.0,1.3571428571428572,1.7142857142857142,1.0,1.0,7.0,0.4666666666666667,0,0,0,1.0,1.3333333333333333,1.5833333333333333,3.0,3.0,7.0,0.38461538461538464,0,0,26,Blackburn,Middlesbrough,12,2005
0,0.0,0.6153846153846154,1.5384615384615385,1.0,1.0,7.0,0.21428571428571427,0,0,0,1.0,1.8,0.9,4.0,4.0,7.0,0.8181818181818182,0,1,26,Birmingham,Tottenham,12,2005
0,1.0,1.6428571428571428,1.1428571428571428,1.0,3.0,7.0,0.5333333333333333,0,0,0,1.0,1.125,1.0625,2.0,3.0,7.0,0.5882352941176471,0,1,26,Man City,Wigan,12,2005
0,1.0,0.7692307692307693,1.7692307692307692,1.0,2.0,7.0,0.21428571428571427,0,0,0,1.0,1.4666666666666666,0.9333333333333333,4.0,4.0,2.0,0.625,0,1,28,Portsmouth,Arsenal,12,2005
0,1.0,2.2941176470588234,0.47058823529411764,4.0,5.0,2.0,0.9444444444444444,0,0,0,0.0,1.7333333333333334,1.3333333333333333,2.0,4.0,2.0,0.5,0,0,28,Chelsea,Man City,12,2005
0,1.0,1.2941176470588236,1.1764705882352942,2.0,2.0,2.0,0.6111111111111112,0,0,0,0.0,1.7692307692307692,1.5384615384615385,2.0,3.0,7.0,0.5,0,0,28,Wigan,West Ham,12,2005
0,0.0,1.6428571428571428,1.5714285714285714,2.0,2.0,3.0,0.4666666666666667,0,0,0,0.0,1.25,1.625,0.0,1.0,5.0,0.47058823529411764,0,1,31,West Ham,Charlton,12,2005
0,0.0,0.5714285714285714,1.5714285714285714,1.0,1.0,5.0,0.2,0,0,0,1.0,2.2222222222222223,0.4444444444444444,5.0,5.0,3.0,0.9473684210526315,0,1,31,Birmingham,Chelsea,12,2005
0,1.0,1.0666666666666667,1.6666666666666667,0.0,2.0,3.0,0.3125,0,0,0,1.0,1.7692307692307692,0.5384615384615384,5.0,5.0,3.0,0.8571428571428571,0,1,31,West Brom,Liverpool,12,2005
0,1.0,1.4615384615384615,0.8461538461538461,2.0,3.0,7.0,0.6428571428571429,0,0,0,1.0,2.2142857142857144,0.7857142857142857,5.0,4.0,5.0,0.8666666666666667,0,1,31,Bolton,Man United,12,2005
0,0.0,1.2857142857142858,1.6428571428571428,0.0,2.0,5.0,0.3333333333333333,0,0,0,0.0,0.7142857142857143,1.9285714285714286,1.0,1.0,3.0,0.26666666666666666,0,1,31,Fulham,Portsmouth,12,2005
0,0.0,0.47058823529411764,1.6470588235294117,2.0,1.0,3.0,0.3333333333333333,0,0,0,0.0,0.8,2.2,0.0,0.0,7.0,0.0625,0,0,31,Everton,Sunderland,12,2005
0,0.0,1.1428571428571428,1.2142857142857142,2.0,2.0,5.0,0.4666666666666667,0,0,0,0.0,1.6666666666666667,0.9166666666666666,4.0,5.0,3.0,0.7692307692307693,0,1,31,Newcastle,Tottenham,12,2005
0,1.0,1.4,1.6,1.0,2.0,5.0,0.5,0,0,0,1.0,1.3333333333333333,1.1111111111111112,3.0,3.0,3.0,0.5789473684210527,0,0,31,Blackburn,Wigan,12,2005
0,1.0,1.2727272727272727,1.2727272727272727,2.0,2.0,7.0,0.5217391304347826,0,0,0,1.0,0.7647058823529411,1.5294117647058822,1.0,1.0,7.0,0.2777777777777778,0,1,1,Wigan,Birmingham,2,2006
0,0.0,0.7894736842105263,1.894736842105263,1.0,2.0,7.0,0.25,0,0,0,1.0,1.631578947368421,1.4736842105263157,5.0,4.0,7.0,0.6,0,1,1,Portsmouth,Blackburn,2,2006
0,1.0,1.3333333333333333,1.4444444444444444,2.0,2.0,7.0,0.47368421052631576,0,0,0,1.0,0.55,1.4,3.0,2.0,7.0,0.42857142857142855,0,1,1,Charlton,Everton,2,2006
0,0.0,0.7,2.1,1.0,1.0,1.0,0.09523809523809523,0,0,0,1.0,1.1578947368421053,1.5263157894736843,2.0,4.0,1.0,0.4,0,1,1,Sunderland,Fulham,2,2006
0,0.0,1.0,1.8,2.0,1.0,7.0,0.375,0,0,0,0.0,0.85,1.5,1.0,4.0,7.0,0.2857142857142857,0,0,1,Aston Villa,West Brom,2,2006
0,1.0,2.2,0.45,4.0,5.0,7.0,0.9523809523809523,0,0,0,1.0,1.55,1.45,4.0,2.0,7.0,0.5238095238095238,0,0,1,Chelsea,West Ham,2,2006
0,1.0,1.45,1.05,3.0,2.0,5.0,0.6666666666666666,0,0,0,0.0,1.391304347826087,1.2608695652173914,0.0,3.0,7.0,0.4166666666666667,0,0,1,Tottenham,Man City,4,2006
0,0.0,1.2307692307692308,1.6153846153846154,1.0,2.0,7.0,0.35714285714285715,0,0,0,1.0,1.894736842105263,0.8947368421052632,4.0,4.0,7.0,0.65,0,1,14,Middlesbrough,Arsenal,1,2006
0,0.0,1.5,1.5,2.0,2.0,4.0,0.5263157894736842,0,0,0,0.0,1.0,1.7857142857142858,2.0,2.0,7.0,0.3333333333333333,0,0,14,West Ham,Aston Villa,1,2006
0,0.0,0.5333333333333333,1.6,1.0,1.0,7.0,0.1875,0,0,0,1.0,1.2941176470588236,1.5294117647058822,1.0,2.0,7.0,0.5,0,1,14,Birmingham,Charlton,1,2006
0,0.0,1.0555555555555556,1.3888888888888888,1.0,1.0,4.0,0.42105263157894735,0,0,0,0.0,1.1875,1.6875,2.0,5.0,7.0,0.35294117647058826,0,1,14,Newcastle,Fulham,1,2006
0,1.0,1.6666666666666667,1.0,3.0,3.0,4.0,0.6875,0,0,0,1.0,1.7333333333333334,0.4666666666666667,5.0,5.0,7.0,0.875,0,1,14,Tottenham,Liverpool,1,2006
0,1.0,2.3333333333333335,0.9444444444444444,4.0,4.0,4.0,0.7894736842105263,0,0,0,1.0,1.7058823529411764,1.2352941176470589,2.0,2.0,7.0,0.5555555555555556,0,1,14,Man United,Man City,1,2006
0,1.0,0.5,1.5555555555555556,3.0,1.0,7.0,0.3684210526315789,0,0,0,0.0,0.8823529411764706,1.7647058823529411,3.0,2.0,4.0,0.2777777777777778,0,0,14,Everton,Portsmouth,1,2006
0,1.0,2.210526315789474,0.42105263157894735,4.0,5.0,7.0,0.95,0,0,0,0.0,0.7058823529411765,2.176470588235294,0.0,0.0,7.0,0.05555555555555555,0,0,15,Chelsea,Sunderland,1,2006
0,0.0,0.8888888888888888,1.6111111111111112,0.0,1.0,7.0,0.3157894736842105,0,0,0,0.0,1.25,1.25,3.0,2.0,5.0,0.5238095238095238,0,0,15,West Brom,Wigan,1,2006
0,0.0,0.8333333333333334,1.7222222222222223,0.0,2.0,7.0,0.2631578947368421,0,0,0,0.0,0.5,1.625,1.0,2.0,7.0,0.23529411764705882,0,1,21,Portsmouth,Birmingham,1,2006
0,1.0,1.7777777777777777,1.2222222222222223,1.0,3.0,7.0,0.5263157894736842,0,0,0,0.0,1.4,1.1333333333333333,2.0,5.0,7.0,0.625,0,1,21,Man City,Bolton,1,2006
0,1.0,2.15,0.85,2.0,4.0,7.0,0.6190476190476191,0,0,0,1.0,0.5263157894736842,1.4736842105263157,2.0,2.0,7.0,0.4,0,1,21,Arsenal,Everton,1,2006
0,0.0,1.1904761904761905,1.2380952380952381,1.0,2.0,6.0,0.5454545454545454,0,0,0,0.0,1.1428571428571428,2.0,2.0,3.0,7.0,0.3333333333333333,0,0,21,Wigan,Middlesbrough,1,2006
0,1.0,1.6666666666666667,1.5555555555555556,2.0,4.0,7.0,0.5789473684210527,0,0,0,0.0,1.0,1.368421052631579,1.0,4.0,7.0,0.4,0,0,21,Blackburn,Newcastle,1,2006
0,0.0,0.7222222222222222,2.1666666666666665,0.0,0.0,6.0,0.10526315789473684,0,0,0,1.0,0.8947368421052632,1.5263157894736843,2.0,3.0,6.0,0.3,0,0,21,Sunderland,West Brom,1,2006
0,1.0,1.6875,0.4375,4.0,5.0,7.0,0.8235294117647058,0,0,0,0.0,2.263157894736842,1.0526315789473684,3.0,5.0,7.0,0.8,0,1,22,Liverpool,Man United,1,2006
0,1.0,1.1764705882352942,1.588235294117647,0.0,2.0,7.0,0.3333333333333333,0,0,0,1.0,1.5263157894736843,1.4736842105263157,3.0,1.0,7.0,0.55,0,1,23,Fulham,West Ham,1,2006
0,0.0,1.5625,1.0,2.0,2.0,7.0,0.6470588235294118,0,0,0,0.0,1.1666666666666667,1.6111111111111112,1.0,5.0,7.0,0.3684210526315789,0,1,31,Tottenham,Fulham,1,2006
0,0.0,1.2,2.066666666666667,0.0,2.0,7.0,0.375,0,0,0,1.0,0.7368421052631579,2.0526315789473686,1.0,0.0,7.0,0.1,0,0,31,Middlesbrough,Sunderland,1,2006
0,0.0,1.5333333333333334,1.6,3.0,2.0,2.0,0.5,0,0,0,1.0,1.625,0.875,4.0,4.0,5.0,0.5882352941176471,0,0,2,West Ham,Arsenal,1,2006
0,1.0,2.3333333333333335,0.8,3.0,5.0,2.0,0.8125,0,0,0,1.0,1.5,1.5,2.0,4.0,2.0,0.5294117647058824,0,1,2,Man United,Blackburn,1,2006
0,0.0,1.0666666666666667,1.2666666666666666,1.0,1.0,2.0,0.4375,0,0,0,0.0,1.625,1.3125,2.0,2.0,5.0,0.5294117647058824,0,1,2,Newcastle,Man City,1,2006
0,1.0,1.96,0.8,2.0,2.0,7.0,0.6153846153846154,0,0,0,0.0,0.7272727272727273,1.5454545454545454,2.0,3.0,7.0,0.2608695652173913,0,0,2,Arsenal,Birmingham,4,2006
0,0.0,1.3333333333333333,1.2916666666666667,1.0,0.0,1.0,0.4,0,0,0,0.0,0.84,1.4,3.0,2.0,7.0,0.46153846153846156,0,1,2,Man City,Everton,4,2006
0,1.0,1.125,1.625,0.0,2.0,7.0,0.36,0,0,0,1.0,2.1666666666666665,0.9166666666666666,5.0,5.0,4.0,0.84,0,1,2,Fulham,Man United,4,2006
0,0.0,1.0588235294117647,1.8823529411764706,3.0,2.0,7.0,0.3888888888888889,0,0,0,1.0,1.4761904761904763,1.8571428571428572,3.0,2.0,7.0,0.4090909090909091,0,0,2,Aston Villa,Middlesbrough,4,2006
0,1.0,0.9090909090909091,1.9090909090909092,0.0,1.0,7.0,0.2608695652173913,0,0,0,0.0,1.0,1.434782608695652,1.0,4.0,7.0,0.4166666666666667,0,1,2,Portsmouth,Newcastle,4,2006
0,1.0,1.64,1.24,3.0,5.0,7.0,0.6666666666666666,0,0,0,0.0,0.8333333333333334,1.5833333333333333,0.0,3.0,6.0,0.28,0,1,2,Blackburn,West Brom,4,2006
0,0.0,0.6,2.0,1.0,0.0,7.0,0.07692307692307693,0,0,0,0.0,1.52,1.6,2.0,1.0,4.0,0.5185185185185185,0,1,2,Sunderland,West Ham,4,2006
0,1.0,1.92,0.36,4.0,5.0,3.0,0.8571428571428571,0,0,0,1.0,2.2,0.44,5.0,5.0,3.0,0.9,0,1,2,Liverpool,Chelsea,5,2006
0,0.0,1.2,1.44,1.0,2.0,3.0,0.42857142857142855,0,0,0,1.0,1.4166666666666667,0.9583333333333334,4.0,5.0,2.0,0.68,0,1,2,Charlton,Tottenham,5,2006
0,1.0,1.92,0.48,3.0,4.0,7.0,0.8333333333333334,0,0,0,0.0,1.08,1.52,1.0,3.0,7.0,0.45161290322580644,0,1,2,Liverpool,Charlton,8,2006
0,0.0,1.48,1.28,1.0,2.0,7.0,0.5121951219512195,0,0,0,0.0,1.48,1.56,4.0,2.0,5.0,0.4666666666666667,0,0,2,Newcastle,Aston Villa,11,2006
0,0.0,1.32,1.24,3.0,2.0,4.0,0.5238095238095238,0,0,0,1.0,1.12,1.36,3.0,3.0,7.0,0.4864864864864865,0,1,2,Blackburn,Everton,11,2006
0,0.0,0.88,1.68,1.0,1.0,7.0,0.2413793103448276,0,0,0,0.0,1.0,1.68,2.0,5.0,5.0,0.45,0,1,2,West Brom,Fulham,11,2006
0,1.0,1.8,0.52,5.0,5.0,5.0,0.8372093023255814,0,0,0,0.0,1.12,1.76,2.0,2.0,3.0,0.38461538461538464,0,1,2,Chelsea,Middlesbrough,11,2006
0,1.0,2.28,0.88,3.0,4.0,5.0,0.8536585365853658,0,0,0,1.0,1.36,1.28,3.0,2.0,5.0,0.4,0,0,2,Man United,Portsmouth,11,2006
0,1.0,1.76,0.84,2.0,3.0,5.0,0.7804878048780488,0,0,0,1.0,1.36,1.56,3.0,2.0,5.0,0.4634146341463415,0,0,2,Liverpool,Wigan,11,2006
0,0.0,1.0,2.0,0.0,0.0,7.0,0.3488372093023256,0,0,0,1.0,0.8,1.56,2.0,3.0,3.0,0.391304347826087,0,1,2,Charlton,Man City,12,2006
0,1.0,0.8333333333333334,1.4444444444444444,1.0,2.0,7.0,0.2631578947368421,0,0,0,0.0,1.5238095238095237,1.5238095238095237,3.0,2.0,7.0,0.5454545454545454,0,1,13,Birmingham,West Ham,2,2006
0,1.0,2.090909090909091,0.8181818181818182,2.0,4.0,2.0,0.6086956521739131,0,0,0,1.0,1.7222222222222223,0.4444444444444444,4.0,5.0,2.0,0.8421052631578947,0,1,14,Arsenal,Liverpool,2,2006
0,0.0,0.7142857142857143,2.0952380952380953,1.0,1.0,7.0,0.09090909090909091,0,0,0,1.0,1.6363636363636365,1.3181818181818181,5.0,4.0,3.0,0.6521739130434783,0,1,15,Sunderland,Blackburn,2,2006
0,0.0,0.6818181818181818,2.090909090909091,1.0,1.0,7.0,0.08695652173913043,0,0,0,0.0,0.7894736842105263,1.5263157894736843,2.0,3.0,7.0,0.3,0,1,25,Sunderland,Birmingham,2,2006
0,0.0,2.0,0.8260869565217391,2.0,3.0,7.0,0.5833333333333334,0,0,0,1.0,1.6521739130434783,1.2608695652173914,5.0,4.0,7.0,0.6666666666666666,0,1,25,Arsenal,Blackburn,2,2006
0,0.0,0.8,1.9,0.0,1.0,7.0,0.23809523809523808,0,0,0,0.0,2.1363636363636362,0.5,4.0,5.0,7.0,0.9130434782608695,0,1,25,Portsmouth,Chelsea,2,2006
0,1.0,0.6666666666666666,1.380952380952381,3.0,4.0,7.0,0.4090909090909091,0,0,0,0.0,0.95,1.35,1.0,4.0,7.0,0.42857142857142855,0,1,25,Everton,Newcastle,2,2006
0,0.0,1.1428571428571428,1.5238095238095237,0.0,3.0,7.0,0.36363636363636365,0,0,0,0.0,1.3529411764705883,1.0588235294117647,2.0,5.0,7.0,0.6111111111111112,0,1,26,Fulham,Bolton,2,2006
0,0.0,1.6,1.25,1.0,2.0,7.0,0.47619047619047616,0,0,0,1.0,1.6842105263157894,0.42105263157894735,4.0,5.0,7.0,0.85,0,1,26,Man City,Liverpool,2,2006
0,0.0,1.2777777777777777,1.8333333333333333,1.0,2.0,7.0,0.42105263157894735,0,0,0,0.0,0.8571428571428571,1.5238095238095237,1.0,3.0,7.0,0.2727272727272727,0,0,26,Middlesbrough,West Brom,2,2006
0,0.0,0.8695652173913043,1.9130434782608696,0.0,1.0,1.0,0.25,0,0,0,1.0,1.2222222222222223,1.7777777777777777,2.0,2.0,1.0,0.42105263157894735,0,1,3,Portsmouth,Aston Villa,4,2006
0,1.0,2.0,0.8,2.0,3.0,1.0,0.6296296296296297,0,0,0,0.0,1.16,1.72,1.0,5.0,1.0,0.34615384615384615,0,0,3,Arsenal,Fulham,4,2006
0,0.0,0.6956521739130435,1.565217391304348,0.0,1.0,1.0,0.25,0,0,0,0.0,1.4090909090909092,1.9545454545454546,2.0,2.0,1.0,0.43478260869565216,0,1,3,Birmingham,Middlesbrough,4,2006
0,0.0,1.5,1.15,2.0,3.0,7.0,0.5714285714285714,0,0,0,1.0,1.0416666666666667,1.375,2.0,4.0,1.0,0.44,0,1,3,Bolton,Newcastle,4,2006
0,1.0,2.04,0.48,4.0,3.0,7.0,0.8846153846153846,0,0,0,1.0,0.88,1.52,1.0,2.0,1.0,0.2692307692307692,0,0,3,Chelsea,West Brom,4,2006
0,0.0,0.6,1.96,1.0,1.0,7.0,0.1,0,0,0,0.0,0.92,1.32,1.0,3.0,4.0,0.3870967741935484,0,1,3,Sunderland,Man City,5,2006
0,1.0,1.48,1.16,3.0,2.0,4.0,0.6129032258064516,0,0,0,1.0,1.48,0.96,4.0,5.0,1.0,0.6923076923076923,0,1,3,Blackburn,Tottenham,5,2006
0,0.0,2.16,1.04,3.0,4.0,7.0,0.8275862068965517,0,0,0,0.0,1.24,1.52,2.0,2.0,7.0,0.46875,0,0,3,Man United,Wigan,6,2006
0,0.0,1.48,1.56,4.0,3.0,1.0,0.45161290322580644,0,0,0,0.0,1.16,1.16,2.0,5.0,1.0,0.5348837209302325,0,1,3,Aston Villa,Blackburn,11,2006
0,1.0,1.04,1.6,3.0,1.0,5.0,0.4418604651162791,0,0,0,0.0,1.36,1.16,4.0,5.0,6.0,0.5789473684210527,0,1,3,West Ham,Bolton,11,2006
0,1.0,1.4,1.16,2.0,2.0,7.0,0.631578947368421,0,0,0,0.0,1.76,0.64,4.0,5.0,1.0,0.8409090909090909,0,1,3,Tottenham,Chelsea,11,2006
0,1.0,1.24,1.68,0.0,2.0,1.0,0.43902439024390244,0,0,0,1.0,1.16,1.2,3.0,4.0,1.0,0.5,0,1,3,Fulham,Everton,11,2006
0,1.0,0.76,1.52,0.0,2.0,4.0,0.36585365853658536,0,0,0,0.0,1.36,1.4,2.0,2.0,1.0,0.4146341463414634,0,1,3,Man City,Portsmouth,11,2006
0,0.0,1.24,1.6,2.0,2.0,1.0,0.47619047619047616,0,0,0,0.0,0.64,2.0,1.0,0.0,7.0,0.09375,0,0,3,Wigan,Sunderland,11,2006
0,1.0,1.8,0.8,2.0,3.0,7.0,0.7674418604651163,0,0,0,0.0,2.32,0.8,3.0,3.0,4.0,0.6341463414634146,0,1,3,Liverpool,Arsenal,12,2006
0,1.0,1.2,1.36,2.0,4.0,7.0,0.3902439024390244,0,0,0,0.0,1.0,2.12,0.0,4.0,1.0,0.36363636363636365,0,1,3,Middlesbrough,Charlton,12,2006
0,1.0,1.48,1.16,1.0,2.0,7.0,0.5116279069767442,0,0,0,1.0,2.32,0.64,5.0,5.0,4.0,0.8666666666666667,0,1,3,Newcastle,Man United,12,2006
0,0.0,1.1363636363636365,1.5454545454545454,0.0,2.0,7.0,0.34782608695652173,0,0,0,1.0,1.65,0.4,4.0,5.0,7.0,0.8571428571428571,0,1,15,Fulham,Liverpool,3,2006
0,0.0,1.3,1.55,0.0,2.0,7.0,0.42857142857142855,0,0,0,0.0,1.9166666666666667,0.8333333333333334,2.0,3.0,7.0,0.6,0,1,18,Charlton,Arsenal,3,2006
0,0.0,1.3888888888888888,1.1111111111111112,1.0,1.0,7.0,0.631578947368421,0,0,0,1.0,0.8,1.45,3.0,4.0,7.0,0.2857142857142857,0,0,18,Tottenham,Birmingham,3,2006
0,1.0,1.3157894736842106,1.736842105263158,2.0,3.0,7.0,0.4,0,0,0,1.0,1.625,1.2083333333333333,5.0,5.0,7.0,0.68,0,1,18,Middlesbrough,Blackburn,3,2006
0,0.0,0.6521739130434783,2.0434782608695654,1.0,1.0,7.0,0.08333333333333333,0,0,0,1.0,1.3888888888888888,1.0555555555555556,2.0,5.0,7.0,0.631578947368421,0,1,18,Sunderland,Bolton,3,2006
0,1.0,1.0625,1.75,3.0,2.0,7.0,0.35294117647058826,0,0,0,1.0,0.6956521739130435,1.3478260869565217,4.0,5.0,6.0,0.4583333333333333,0,1,18,Aston Villa,Everton,3,2006
0,0.0,1.1666666666666667,1.4166666666666667,3.0,1.0,7.0,0.52,0,0,0,0.0,1.5238095238095237,1.2380952380952381,2.0,4.0,7.0,0.45454545454545453,0,0,18,Wigan,Man City,3,2006
0,1.0,2.1904761904761907,1.0,3.0,4.0,7.0,0.8181818181818182,0,0,0,0.0,0.8181818181818182,1.5454545454545454,1.0,1.0,7.0,0.2608695652173913,0,0,18,Man United,West Brom,3,2006
0,0.0,0.7619047619047619,1.9047619047619047,0.0,0.0,7.0,0.2727272727272727,0,0,0,0.0,1.5217391304347827,1.4782608695652173,3.0,3.0,6.0,0.5,0,0,18,Portsmouth,West Ham,3,2006
0,1.0,2.130434782608696,0.4782608695652174,4.0,4.0,7.0,0.875,0,0,0,0.0,1.1304347826086956,1.6956521739130435,2.0,4.0,4.0,0.375,0,1,19,Chelsea,Fulham,3,2006
0,1.0,1.8095238095238095,0.42857142857142855,1.0,4.0,4.0,0.8636363636363636,0,0,0,1.0,1.0,1.2857142857142858,2.0,4.0,7.0,0.4090909090909091,0,0,19,Liverpool,Newcastle,3,2006
0,0.0,1.4545454545454546,1.2272727272727273,0.0,1.0,7.0,0.43478260869565216,0,0,0,0.0,2.0416666666666665,0.5,3.0,5.0,6.0,0.88,0,1,25,Man City,Chelsea,3,2006
0,1.0,0.8333333333333334,1.3333333333333333,3.0,4.0,7.0,0.44,0,0,0,1.0,1.8636363636363635,0.45454545454545453,5.0,5.0,6.0,0.8695652173913043,0,1,25,Everton,Liverpool,3,2006
0,1.0,1.68,1.24,2.0,5.0,7.0,0.6923076923076923,0,0,0,0.0,0.625,2.0416666666666665,0.0,0.0,7.0,0.08,0,0,25,Blackburn,Sunderland,3,2006
0,0.0,1.5416666666666667,1.5833333333333333,3.0,2.0,7.0,0.52,0,0,0,1.0,1.16,1.36,2.0,1.0,7.0,0.5,0,0,25,West Ham,Wigan,3,2006
0,0.0,1.0,1.3636363636363635,1.0,1.0,7.0,0.391304347826087,0,0,0,0.0,1.2380952380952381,1.619047619047619,2.0,4.0,7.0,0.45454545454545453,0,1,26,Newcastle,Charlton,3,2006
0,0.0,0.7619047619047619,1.4761904761904763,0.0,3.0,7.0,0.2727272727272727,0,0,0,1.0,2.1818181818181817,1.0,4.0,5.0,7.0,0.8260869565217391,0,1,26,Birmingham,Man United,3,2006
0,1.0,1.4210526315789473,1.0,2.0,3.0,7.0,0.6,0,0,0,0.0,1.35,1.8,3.0,2.0,7.0,0.42857142857142855,0,1,26,Bolton,Middlesbrough,3,2006
0,0.0,0.8260869565217391,1.565217391304348,1.0,1.0,7.0,0.25,0,0,0,1.0,1.4210526315789473,1.0526315789473684,2.0,5.0,7.0,0.65,0,1,27,West Brom,Tottenham,3,2006
0,1.0,1.56,1.56,3.0,2.0,4.0,0.5,0,0,0,1.0,2.217391304347826,0.9565217391304348,4.0,5.0,3.0,0.8333333333333334,0,1,29,West Ham,Man United,3,2006
